0,1,2,3,4,5,6,7
19897,120270738,2,2100075964477540127,121.702913,39.146309,PICKUP,1582951822
19898,120270738,2,2100075966814160704,121.702913,39.146309,PICKUP,1582952794
19899,120270738,2,2100075964477540127,121.702913,39.146309,DELIVERY,1582953122
19900,120270738,2,2100075965313976247,121.702913,39.146309,DELIVERY,1582953471
19901,120270738,2,2100075966814160704,121.702913,39.146309,DELIVERY,1582954060
19902,120270738,3,2100075971902670707,121.712698,39.143115,PICKUP,1582955333
19903,120270738,3,2100075971329983926,121.712698,39.143115,PICKUP,1582955573
19904,120270738,3,2100075971329983926,121.712698,39.143115,DELIVERY,1582955968
19905,120270738,3,2100075971902670707,121.712698,39.143115,DELIVERY,1582956428
19906,120270738,5,2100075985416292279,121.71163500000002,39.142924,PICKUP,1582964722
19907,120270738,5,2100075985416292279,121.71163500000002,39.142924,DELIVERY,1582966184
19908,120270738,5,2100075986626905737,121.71163500000002,39.142924,PICKUP,1582966544
19909,120270738,5,2100075987810223761,121.71163500000002,39.142924,PICKUP,1582966591
19910,120270738,5,2100075986007426094,121.71163500000002,39.142924,PICKUP,1582966595
19911,120270738,5,2100075986626905737,121.71163500000002,39.142924,DELIVERY,1582967645
19912,120270738,5,2100075987810223761,121.71163500000002,39.142924,DELIVERY,1582967648
19913,120270738,5,2100075986007426094,121.71163500000002,39.142924,DELIVERY,1582967651
19914,120434978,0,2100075950820296512,121.40457099999999,39.034763,PICKUP,1582946334
19915,120434978,0,2100075949953877434,121.40457099999999,39.034763,PICKUP,1582947497
19916,120434978,0,2100075953586111540,121.40457099999999,39.034763,PICKUP,1582947503
19917,120434978,0,2100075951667873751,121.40457099999999,39.034763,PICKUP,1582947888
19918,120434978,0,2100075951667873751,121.40457099999999,39.034763,DELIVERY,1582948075
19919,120434978,0,2100075950820296512,121.40457099999999,39.034763,DELIVERY,1582948107
19920,120434978,0,2100075953586111540,121.40457099999999,39.034763,DELIVERY,1582948357
19921,120434978,0,2100075949953877434,121.40457099999999,39.034763,DELIVERY,1582948553
19922,120434978,0,2100075958268167462,121.40457099999999,39.034763,PICKUP,1582949187
19923,120434978,0,2100075958679962743,121.40457099999999,39.034763,PICKUP,1582949189
19924,120434978,0,2100075958679962743,121.40457099999999,39.034763,DELIVERY,1582949330
19925,120434978,0,2100075958268167462,121.40457099999999,39.034763,DELIVERY,1582949506
19926,120434978,1,2100075961810781478,121.39622800000001,39.04763300000001,PICKUP,1582950837
19927,120434978,1,2100075962968868059,121.39622800000001,39.04763300000001,PICKUP,1582951125
19928,120434978,1,2100075961810781478,121.39622800000001,39.04763300000001,DELIVERY,1582950496
19929,120434978,1,2100075962968868059,121.39622800000001,39.04763300000001,DELIVERY,1582950665
19930,120434978,2,2100075967990072762,121.403348,39.034422,PICKUP,1582954018
19931,120434978,2,2100075967990072762,121.403348,39.034422,DELIVERY,1582954418
19932,120434978,2,2100075972230120497,121.403348,39.034422,PICKUP,1582954636
19933,120434978,2,2100075972746282335,121.403348,39.034422,PICKUP,1582955973
19934,120434978,2,2100075972230120497,121.403348,39.034422,DELIVERY,1582956128
19935,120434978,2,2100075972746282335,121.403348,39.034422,DELIVERY,1582956713
19936,120434978,3,2100075976052769841,121.403865,39.0496,PICKUP,1582958198
19937,120434978,3,2100075976672085678,121.403865,39.0496,PICKUP,1582958521
19938,120434978,3,2100075976672085678,121.403865,39.0496,DELIVERY,1582958328
19939,120434978,3,2100075976052769841,121.403865,39.0496,DELIVERY,1582958373
19940,120434978,4,2100075977142142646,121.411305,39.036493,PICKUP,1582959359
19941,120434978,4,2100075977142142646,121.411305,39.036493,DELIVERY,1582959590
19942,120434978,4,2100075980330173554,121.411305,39.036493,PICKUP,1582959739
19943,120434978,4,2100075980596282652,121.411305,39.036493,PICKUP,1582959763
19944,120434978,4,2100075979290772589,121.411305,39.036493,PICKUP,1582961396
19945,120434978,4,2100075980020287058,121.411305,39.036493,PICKUP,1582961603
19946,120434978,4,2100075980596282652,121.411305,39.036493,DELIVERY,1582961931
19947,120434978,4,2100075980020287058,121.411305,39.036493,DELIVERY,1582962054
19948,120434978,4,2100075980330173554,121.411305,39.036493,DELIVERY,1582962341
19949,120434978,4,2100075979290772589,121.411305,39.036493,DELIVERY,1582962671
19950,120434978,5,2100075985157621662,121.41285400000001,39.042688,PICKUP,1582965317
19951,120434978,5,2100075986519623407,121.41285400000001,39.042688,PICKUP,1582965527
19952,120434978,5,2100075984453469298,121.41285400000001,39.042688,PICKUP,1582965527
19953,120434978,5,2100075985754949208,121.41285400000001,39.042688,PICKUP,1582965542
19954,120434978,5,2100075986519623407,121.41285400000001,39.042688,DELIVERY,1582965899
19955,120434978,5,2100075985157621662,121.41285400000001,39.042688,DELIVERY,1582966298
19956,120434978,5,2100075985754949208,121.41285400000001,39.042688,DELIVERY,1582966622
19957,120434978,5,2100075984453469298,121.41285400000001,39.042688,DELIVERY,1582966828
19958,120549513,1,2100075969862731513,121.43438,38.903338,PICKUP,1582954136
19959,120549513,1,2100075969960772609,121.43438,38.903338,PICKUP,1582954063
19960,120549513,1,2100075970546336946,121.43438,38.903338,PICKUP,1582954065
19961,120549513,1,2100075969862731513,121.43438,38.903338,DELIVERY,1582954454
19962,120549513,1,2100075969960772609,121.43438,38.903338,DELIVERY,1582954772
19963,120549513,1,2100075969391658506,121.43438,38.903338,PICKUP,1582955378
19964,120549513,1,2100075970924611483,121.43438,38.903338,PICKUP,1582955380
19965,120549513,1,2100075969391658506,121.43438,38.903338,DELIVERY,1582956164
19966,120549513,1,2100075970546336946,121.43438,38.903338,DELIVERY,1582956360
19967,120549513,1,2100075970924611483,121.43438,38.903338,DELIVERY,1582956360
19968,120549513,2,2100075974981257212,121.435006,38.903365,PICKUP,1582958149
19969,120549513,2,2100075974981257212,121.435006,38.903365,DELIVERY,1582958362
19970,120549513,2,2100075977745204978,121.435006,38.903365,PICKUP,1582958772
19971,120549513,2,2100075977745204978,121.435006,38.903365,DELIVERY,1582959185
19972,120549513,3,2100076010660201525,121.435154,38.907998,PICKUP,1582980565
19973,120549513,3,2100076012370527939,121.435154,38.907998,PICKUP,1582979644
19974,120549513,3,2100076010660201525,121.435154,38.907998,DELIVERY,1582979954
19975,120549513,3,2100076012370527939,121.435154,38.907998,DELIVERY,1582980292
19976,120549513,3,2100076013095749417,121.435154,38.907998,PICKUP,1582980621
19977,120549513,3,2100076013095749417,121.435154,38.907998,DELIVERY,1582981260
19978,120549513,3,2100076012551898165,121.435154,38.907998,PICKUP,1582982210
19979,120549513,3,2100076012551898165,121.435154,38.907998,DELIVERY,1582982861
19980,120549513,3,2100076012657084115,121.435154,38.907998,PICKUP,1582983132
19981,120549513,3,2100076012657084115,121.435154,38.907998,DELIVERY,1582983308
19982,120549513,4,2100076015688844947,121.43313799999999,38.885395,PICKUP,1582986040
19983,120549513,4,2100076015688844947,121.43313799999999,38.885395,DELIVERY,1582984531
19984,120549513,4,2100076014452508457,121.43313799999999,38.885395,PICKUP,1582985058
19985,120549513,4,2100076014452508457,121.43313799999999,38.885395,DELIVERY,1582985557
19986,120550817,0,2100075952536815030,121.42019199999999,39.200178,PICKUP,1582947107
19987,120550817,0,2100075950835238797,121.42019199999999,39.200178,PICKUP,1582947337
19988,120550817,0,2100075952536815030,121.42019199999999,39.200178,DELIVERY,1582947597
19989,120550817,0,2100075950835238797,121.42019199999999,39.200178,DELIVERY,1582947827
19990,120551017,1,2100075971427698242,121.426919,39.198225,PICKUP,1582954223
19991,120551017,1,2100075967371413389,121.426919,39.198225,PICKUP,1582954235
19992,120551017,1,2100075971427698242,121.426919,39.198225,DELIVERY,1582954413
19993,120551017,1,2100075967371413389,121.426919,39.198225,DELIVERY,1582955423
19994,120558729,0,2100075942586418250,121.568247,39.122032,PICKUP,1582938476
19995,120558729,0,2100075937673872458,121.568247,39.122032,PICKUP,1582938476
19996,120558729,0,2100075937673872458,121.568247,39.122032,DELIVERY,1582939004
19997,120558729,0,2100075942586418250,121.568247,39.122032,DELIVERY,1582939579
19998,120558729,1,2100075957393196137,121.57445600000001,39.129652,PICKUP,1582948889
19999,120558729,1,2100075958352840147,121.57445600000001,39.129652,PICKUP,1582948901
20000,120558729,1,2100075959000204445,121.57445600000001,39.129652,PICKUP,1582948952
20001,120558729,1,2100075957393196137,121.57445600000001,39.129652,DELIVERY,1582949337
20002,120558729,1,2100075958352840147,121.57445600000001,39.129652,DELIVERY,1582949853
20003,120558729,1,2100075959000204445,121.57445600000001,39.129652,DELIVERY,1582950006
20004,120558729,2,2100075967229723741,121.570885,39.123682,PICKUP,1582952950
20005,120558729,2,2100075968285869143,121.570885,39.123682,PICKUP,1582953046
20006,120558729,2,2100075967557371624,121.570885,39.123682,PICKUP,1582953232
20007,120558729,2,2100075968285869143,121.570885,39.123682,DELIVERY,1582953524
20008,120558729,2,2100075967229723741,121.570885,39.123682,DELIVERY,1582953829
20009,120558729,2,2100075967557371624,121.570885,39.123682,DELIVERY,1582953892
20010,120561993,1,2100075963472217663,121.52185800000001,39.265381,PICKUP,1582951859
20011,120561993,1,2100075961215518418,121.52185800000001,39.265381,PICKUP,1582951859
20012,120561993,1,2100075963352811083,121.52185800000001,39.265381,PICKUP,1582951159
20013,120561993,1,2100075939301819979,121.52185800000001,39.265381,PICKUP,1582951161
20014,120561993,1,2100075963472217663,121.52185800000001,39.265381,DELIVERY,1582951357
20015,120561993,1,2100075963352811083,121.52185800000001,39.265381,DELIVERY,1582951495
20016,120561993,1,2100075939301819979,121.52185800000001,39.265381,DELIVERY,1582951565
20017,120561993,1,2100075961215518418,121.52185800000001,39.265381,DELIVERY,1582952643
20018,120601473,0,2100075942839485514,121.49211299999999,39.198386,PICKUP,1582942872
20019,120601473,0,2100075942839485514,121.49211299999999,39.198386,DELIVERY,1582942821
20020,120601473,0,2100075943472760821,121.49211299999999,39.198386,PICKUP,1582943043
20021,120601473,0,2100075935310186485,121.49211299999999,39.198386,PICKUP,1582943337
20022,120601473,0,2100075944771192361,121.49211299999999,39.198386,PICKUP,1582943422
20023,120601473,0,2100075944771192361,121.49211299999999,39.198386,DELIVERY,1582943514
20024,120601473,0,2100075943472760821,121.49211299999999,39.198386,DELIVERY,1582944429
20025,120601473,0,2100075935310186485,121.49211299999999,39.198386,DELIVERY,1582945270
20026,120601473,1,2100075953074374392,121.453864,39.20178,PICKUP,1582947044
20027,120601473,1,2100075951840724046,121.453864,39.20178,PICKUP,1582947062
20028,120601473,1,2100075953074374392,121.453864,39.20178,DELIVERY,1582946685
20029,120601473,1,2100075951840724046,121.453864,39.20178,DELIVERY,1582946888
20030,120601473,1,2100075954070226348,121.453864,39.20178,PICKUP,1582947541
20031,120601473,1,2100075953616324511,121.453864,39.20178,PICKUP,1582947809
20032,120601473,1,2100075954070226348,121.453864,39.20178,DELIVERY,1582947942
20033,120601473,1,2100075956621018696,121.453864,39.20178,PICKUP,1582948201
20034,120601473,1,2100075953616324511,121.453864,39.20178,DELIVERY,1582948291
20035,120601473,1,2100075956621018696,121.453864,39.20178,DELIVERY,1582948682
20036,120644769,2,2100075994606503328,121.356742,39.287306,PICKUP,1582970703
20037,120644769,2,2100075994606503328,121.356742,39.287306,DELIVERY,1582970893
20038,120644769,2,2100075994302810103,121.356742,39.287306,PICKUP,1582971112
20039,120644769,2,2100075997002205175,121.356742,39.287306,PICKUP,1582971112
20040,120644769,2,2100075994942244017,121.356742,39.287306,PICKUP,1582970298
20041,120644769,2,2100075997002205175,121.356742,39.287306,DELIVERY,1582970665
20042,120644769,2,2100075994302810103,121.356742,39.287306,DELIVERY,1582970947
20043,120644769,2,2100075994942244017,121.356742,39.287306,DELIVERY,1582971005
20044,120644769,2,2100075996294776329,121.356742,39.287306,PICKUP,1582971137
20045,120644769,2,2100075996294776329,121.356742,39.287306,DELIVERY,1582971793
20046,120644769,2,2100076001885324827,121.356742,39.287306,PICKUP,1582972159
20047,120644769,2,2100076000732939803,121.356742,39.287306,PICKUP,1582972159
20048,120644769,2,2100076001377683447,121.356742,39.287306,PICKUP,1582972353
20049,120644769,2,2100076000732939803,121.356742,39.287306,DELIVERY,1582972844
20050,120644769,2,2100076001885324827,121.356742,39.287306,DELIVERY,1582972900
20051,120644769,2,2100076001377683447,121.356742,39.287306,DELIVERY,1582973334
20052,120817089,2,2100076011244881519,121.677153,39.015372,PICKUP,1582980621
20053,120817089,2,2100076011244881519,121.677153,39.015372,DELIVERY,1582980706
20054,120817089,2,2100076012496782959,121.677153,39.015372,PICKUP,1582980807
20055,120817089,2,2100076012496782959,121.677153,39.015372,DELIVERY,1582981126
20056,120858513,1,2100075966676370552,122.22460500000001,39.36891,PICKUP,1582953476
20057,120858513,1,2100075966676370552,122.22460500000001,39.36891,DELIVERY,1582954126
20058,120858513,1,2100075969088489227,122.22460500000001,39.36891,PICKUP,1582954527
20059,120858513,1,2100075969088489227,122.22460500000001,39.36891,DELIVERY,1582954815
20060,120858513,1,2100075973190616404,122.22460500000001,39.36891,PICKUP,1582955802
20061,120858513,1,2100075972634543490,122.22460500000001,39.36891,PICKUP,1582955838
20062,120858513,1,2100075973190616404,122.22460500000001,39.36891,DELIVERY,1582956043
20063,120858513,1,2100075972634543490,122.22460500000001,39.36891,DELIVERY,1582956326
20064,120858513,1,2100075971390113620,122.22460500000001,39.36891,PICKUP,1582956521
20065,120858513,1,2100075971390113620,122.22460500000001,39.36891,DELIVERY,1582956787
20066,120858513,1,2100075972981458205,122.22460500000001,39.36891,PICKUP,1582957056
20067,120858513,1,2100075972981458205,122.22460500000001,39.36891,DELIVERY,1582957426
20068,120858513,2,2100075975576093804,122.232274,39.35807,PICKUP,1582959637
20069,120858513,2,2100075975576093804,122.232274,39.35807,DELIVERY,1582960036
20070,120858513,2,2100075975968949634,122.232274,39.35807,PICKUP,1582960291
20071,120858513,2,2100075975968949634,122.232274,39.35807,DELIVERY,1582960687
20072,120858513,2,2100075977145648819,122.232274,39.35807,PICKUP,1582960036
20073,120858513,2,2100075980262803231,122.232274,39.35807,PICKUP,1582960058
20074,120858513,2,2100075977145648819,122.232274,39.35807,DELIVERY,1582960331
20075,120858513,2,2100075980262803231,122.232274,39.35807,DELIVERY,1582960861
20076,120858513,3,2100075998924441149,122.25590700000001,39.403664,PICKUP,1582972452
20077,120858513,3,2100075998577100243,122.25590700000001,39.403664,PICKUP,1582972455
20078,120858513,3,2100075997553788595,122.25590700000001,39.403664,PICKUP,1582972706
20079,120858513,3,2100075997553788595,122.25590700000001,39.403664,DELIVERY,1582972894
20080,120858513,3,2100075998577100243,122.25590700000001,39.403664,DELIVERY,1582973197
20081,120858513,3,2100075998924441149,122.25590700000001,39.403664,DELIVERY,1582973729
20082,120858513,3,2100076001070286457,122.25590700000001,39.403664,PICKUP,1582975615
20083,120858513,3,2100076001070286457,122.25590700000001,39.403664,DELIVERY,1582975783
20084,120858513,3,2100076006333941541,122.25590700000001,39.403664,PICKUP,1582975957
20085,120858513,3,2100076006988317744,122.25590700000001,39.403664,PICKUP,1582976266
20086,120858513,3,2100076006333941541,122.25590700000001,39.403664,DELIVERY,1582976486
20087,120858513,3,2100076007692731677,122.25590700000001,39.403664,PICKUP,1582976712
20088,120858513,3,2100076006988317744,122.25590700000001,39.403664,DELIVERY,1582976812
20089,120858513,3,2100076007692731677,122.25590700000001,39.403664,DELIVERY,1582977023
20090,120858513,3,2100076007872693588,122.25590700000001,39.403664,PICKUP,1582977269
20091,120858513,3,2100076007872693588,122.25590700000001,39.403664,DELIVERY,1582977655
20092,120882097,0,2100075945747580651,121.435189,38.903984,PICKUP,1582945240
20093,120882097,0,2100075947808785754,121.435189,38.903984,PICKUP,1582944910
20094,120882097,0,2100075946426402704,121.435189,38.903984,PICKUP,1582944912
20095,120882097,0,2100075946735437047,121.435189,38.903984,PICKUP,1582945174
20096,120882097,0,2100075945747580651,121.435189,38.903984,DELIVERY,1582945636
20097,120882097,0,2100075947808785754,121.435189,38.903984,DELIVERY,1582945636
20098,120882097,0,2100075946426402704,121.435189,38.903984,DELIVERY,1582945738
20099,120882097,0,2100075946735437047,121.435189,38.903984,DELIVERY,1582946070
20100,120882097,1,2100075966773233574,121.43290400000001,38.903831,PICKUP,1582954106
20101,120882097,1,2100075968497977217,121.43290400000001,38.903831,PICKUP,1582954181
20102,120882097,1,2100075970558920070,121.43290400000001,38.903831,PICKUP,1582954243
20103,120882097,1,2100075966773233574,121.43290400000001,38.903831,DELIVERY,1582954507
20104,120882097,1,2100075970558920070,121.43290400000001,38.903831,DELIVERY,1582954907
20105,120882097,1,2100075968497977217,121.43290400000001,38.903831,DELIVERY,1582954979
20106,120882097,2,2100075973497127986,121.442675,38.909565,PICKUP,1582956177
20107,120882097,2,2100075970996373392,121.442675,38.909565,PICKUP,1582956217
20108,120882097,2,2100075971676636469,121.442675,38.909565,PICKUP,1582956338
20109,120882097,2,2100075974047369212,121.442675,38.909565,PICKUP,1582956606
20110,120882097,2,2100075974697191420,121.442675,38.909565,PICKUP,1582956606
20111,120882097,2,2100075973497127986,121.442675,38.909565,DELIVERY,1582956731
20112,120882097,2,2100075971676636469,121.442675,38.909565,DELIVERY,1582956847
20113,120882097,2,2100075970996373392,121.442675,38.909565,DELIVERY,1582956850
20114,120882097,2,2100075974697191420,121.442675,38.909565,DELIVERY,1582956850
20115,120882097,2,2100075974047369212,121.442675,38.909565,DELIVERY,1582957108
20116,120882097,2,2100075975381878676,121.442675,38.909565,PICKUP,1582957995
20117,120882097,2,2100075974732776706,121.442675,38.909565,PICKUP,1582958012
20118,120882097,2,2100075974592267314,121.442675,38.909565,PICKUP,1582958001
20119,120882097,2,2100075974592267314,121.442675,38.909565,DELIVERY,1582958149
20120,120882097,2,2100075975381878676,121.442675,38.909565,DELIVERY,1582958253
20121,120882097,2,2100075974732776706,121.442675,38.909565,DELIVERY,1582958705
20122,120939545,1,2100075959612802960,121.360479,39.052883,PICKUP,1582948915
20123,120939545,1,2100075957097203600,121.360479,39.052883,PICKUP,1582948917
20124,120939545,1,2100075957097203600,121.360479,39.052883,DELIVERY,1582949029
20125,120939545,1,2100075959612802960,121.360479,39.052883,DELIVERY,1582949321
20126,120939545,1,2100075958577661492,121.360479,39.052883,PICKUP,1582950170
20127,120939545,1,2100075961709823697,121.360479,39.052883,PICKUP,1582950263
20128,120939545,1,2100075962472138640,121.360479,39.052883,PICKUP,1582950613
20129,120939545,1,2100075958577661492,121.360479,39.052883,DELIVERY,1582950853
20130,120939545,1,2100075962472138640,121.360479,39.052883,DELIVERY,1582950976
20131,120939545,1,2100075961709823697,121.360479,39.052883,DELIVERY,1582951087
20132,120939545,1,2100075965686154961,121.360479,39.052883,PICKUP,1582951444
20133,120939545,1,2100075965686154961,121.360479,39.052883,DELIVERY,1582951961
20134,120939545,1,2100075965105014450,121.360479,39.052883,PICKUP,1582952077
20135,120939545,1,2100075965105014450,121.360479,39.052883,DELIVERY,1582952300
20136,120939545,2,2100075970068219570,121.35996000000002,39.052101,PICKUP,1582954943
20137,120939545,2,2100075971231614130,121.35996000000002,39.052101,PICKUP,1582954966
20138,120939545,2,2100075970030176144,121.35996000000002,39.052101,PICKUP,1582955143
20139,120939545,2,2100075970030176144,121.35996000000002,39.052101,DELIVERY,1582955345
20140,120939545,2,2100075970068219570,121.35996000000002,39.052101,DELIVERY,1582955490
20141,120939545,2,2100075971231614130,121.35996000000002,39.052101,DELIVERY,1582956130
20142,120939545,4,2100076004865640336,121.345804,39.065917,PICKUP,1582974414
20143,120939545,4,2100076005571921808,121.345804,39.065917,PICKUP,1582973733
20144,120939545,4,2100076004865640336,121.345804,39.065917,DELIVERY,1582974329
20145,120939545,4,2100076005571921808,121.345804,39.065917,DELIVERY,1582974494
20146,120939545,6,2100076007316457360,121.353996,39.064951,PICKUP,1582977228
20147,120939545,6,2100076007316457360,121.353996,39.064951,DELIVERY,1582977433
20148,120939545,6,2100076009467709106,121.353996,39.064951,PICKUP,1582977786
20149,120939545,6,2100076009467709106,121.353996,39.064951,DELIVERY,1582978177
20150,120948521,0,2100075944627111192,121.591908,39.210319,PICKUP,1582944060
20151,120948521,0,2100075944570619138,121.591908,39.210319,PICKUP,1582944082
20152,120948521,0,2100075939228223233,121.591908,39.210319,PICKUP,1582944201
20153,120948521,0,2100075944570619138,121.591908,39.210319,DELIVERY,1582944510
20154,120948521,0,2100075939228223233,121.591908,39.210319,DELIVERY,1582944855
20155,120948521,0,2100075944627111192,121.591908,39.210319,DELIVERY,1582945021
20156,120948521,1,2100075955790415329,121.593708,39.203891999999996,PICKUP,1582948532
20157,120948521,1,2100075958624421427,121.593708,39.203891999999996,PICKUP,1582948547
20158,120948521,1,2100075938384676321,121.593708,39.203891999999996,PICKUP,1582948582
20159,120948521,1,2100075955790415329,121.593708,39.203891999999996,DELIVERY,1582948939
20160,120948521,1,2100075958624421427,121.593708,39.203891999999996,DELIVERY,1582949029
20161,120948521,1,2100075938384676321,121.593708,39.203891999999996,DELIVERY,1582949543
20162,120948521,2,2100075963915764994,121.595272,39.207099,PICKUP,1582951229
20163,120948521,2,2100075962217498321,121.595272,39.207099,PICKUP,1582951276
20164,120948521,2,2100075962719634977,121.595272,39.207099,PICKUP,1582951766
20165,120948521,2,2100075963915764994,121.595272,39.207099,DELIVERY,1582952076
20166,120948521,2,2100075962217498321,121.595272,39.207099,DELIVERY,1582952467
20167,120948521,2,2100075962719634977,121.595272,39.207099,DELIVERY,1582952467
20168,120948521,3,2100075970045609901,121.581189,39.211307,PICKUP,1582955108
20169,120948521,3,2100075971238626450,121.581189,39.211307,PICKUP,1582955139
20170,120948521,3,2100075971238626450,121.581189,39.211307,DELIVERY,1582955207
20171,120948521,3,2100075970045609901,121.581189,39.211307,DELIVERY,1582955089
20172,120948521,5,2100075999126456071,121.591831,39.205441,PICKUP,1582971315
20173,120948521,5,2100075999420089624,121.591831,39.205441,PICKUP,1582972004
20174,120948521,5,2100076001634092312,121.591831,39.205441,PICKUP,1582972006
20175,120948521,5,2100075999126456071,121.591831,39.205441,DELIVERY,1582972319
20176,120948521,5,2100075999420089624,121.591831,39.205441,DELIVERY,1582972589
20177,120948521,5,2100076001634092312,121.591831,39.205441,DELIVERY,1582972624
20178,120948521,5,2100076000157140287,121.591831,39.205441,PICKUP,1582973198
20179,120948521,5,2100076003957179637,121.591831,39.205441,PICKUP,1582973306
20180,120948521,5,2100076003957179637,121.591831,39.205441,DELIVERY,1582973772
20181,120948521,5,2100076000157140287,121.591831,39.205441,DELIVERY,1582974112
20182,120948521,7,2100076013280134183,121.603932,39.205765,PICKUP,1582983752
20183,120948521,7,2100076014403126756,121.603932,39.205765,PICKUP,1582983754
20184,120948521,7,2100076013280134183,121.603932,39.205765,DELIVERY,1582983956
20185,120948521,7,2100076014403126756,121.603932,39.205765,DELIVERY,1582983983
20186,120991385,1,2100075968827131258,121.451371,38.990516,PICKUP,1582952826
20187,120991385,1,2100075968257132326,121.451371,38.990516,PICKUP,1582952838
20188,120991385,1,2100075967632638986,121.451371,38.990516,PICKUP,1582952867
20189,120991385,1,2100075968827131258,121.451371,38.990516,DELIVERY,1582953344
20190,120991385,1,2100075967632638986,121.451371,38.990516,DELIVERY,1582953378
20191,120991385,1,2100075968257132326,121.451371,38.990516,DELIVERY,1582954020
20192,120991385,1,2100075969005749344,121.451371,38.990516,PICKUP,1582954293
20193,120991385,1,2100075969005749344,121.451371,38.990516,DELIVERY,1582955157
20194,120991385,4,2100076007711835162,121.448082,38.992356,PICKUP,1582977135
20195,120991385,4,2100076007711835162,121.448082,38.992356,DELIVERY,1582977326
20196,120991385,4,2100076010510714517,121.448082,38.992356,PICKUP,1582977684
20197,120991385,4,2100076010510714517,121.448082,38.992356,DELIVERY,1582978170
20198,121005753,0,2100075937364608951,121.713722,39.12566500000001,PICKUP,1582941018
20199,121005753,0,2100075942082315778,121.713722,39.12566500000001,PICKUP,1582941607
20200,121005753,0,2100075937364608951,121.713722,39.12566500000001,DELIVERY,1582941955
20201,121005753,0,2100075942082315778,121.713722,39.12566500000001,DELIVERY,1582941865
20202,121005753,1,2100075969329169622,121.678775,39.12197800000001,PICKUP,1582954335
20203,121005753,1,2100075969062798600,121.678775,39.12197800000001,PICKUP,1582954608
20204,121005753,1,2100075969329169622,121.678775,39.12197800000001,DELIVERY,1582955159
20205,121005753,1,2100075969062798600,121.678775,39.12197800000001,DELIVERY,1582955421
20206,121005753,1,2100075973536941903,121.678775,39.12197800000001,PICKUP,1582956208
20207,121005753,1,2100075974379341592,121.678775,39.12197800000001,PICKUP,1582956644
20208,121005753,1,2100075974379341592,121.678775,39.12197800000001,DELIVERY,1582956977
20209,121005753,1,2100075973536941903,121.678775,39.12197800000001,DELIVERY,1582957039
20210,121005753,2,2100075976116537146,121.69030900000001,39.132669,PICKUP,1582957355
20211,121005753,2,2100075977021196246,121.69030900000001,39.132669,PICKUP,1582957544
20212,121005753,2,2100075977021196246,121.69030900000001,39.132669,DELIVERY,1582957754
20213,121005753,2,2100075976116537146,121.69030900000001,39.132669,DELIVERY,1582957965
20214,121005753,2,2100075975572621152,121.69030900000001,39.132669,PICKUP,1582958240
20215,121005753,2,2100075975572621152,121.69030900000001,39.132669,DELIVERY,1582958368
20216,121005753,2,2100075977081292146,121.69030900000001,39.132669,PICKUP,1582958466
20217,121005753,2,2100075977081292146,121.69030900000001,39.132669,DELIVERY,1582959018
20218,121005753,2,2100075977501607619,121.69030900000001,39.132669,PICKUP,1582959485
20219,121005753,2,2100075977501607619,121.69030900000001,39.132669,DELIVERY,1582959577
20220,121005753,4,2100075989328004466,121.702402,39.119757,PICKUP,1582968319
20221,121005753,4,2100075989320435229,121.702402,39.119757,PICKUP,1582967496
20222,121005753,4,2100075989328004466,121.702402,39.119757,DELIVERY,1582967646
20223,121005753,4,2100075989320435229,121.702402,39.119757,DELIVERY,1582967816
20224,121005753,4,2100075992375559709,121.702402,39.119757,PICKUP,1582967984
20225,121005753,4,2100075992375559709,121.702402,39.119757,DELIVERY,1582968326
20226,121005753,4,2100075992863737696,121.702402,39.119757,PICKUP,1582968862
20227,121005753,4,2100075992634722144,121.702402,39.119757,PICKUP,1582968877
20228,121005753,4,2100075992634722144,121.702402,39.119757,DELIVERY,1582969528
20229,121005753,4,2100075992863737696,121.702402,39.119757,DELIVERY,1582969725
20230,121005753,5,2100075998706500973,121.68763700000001,39.128172,PICKUP,1582970389
20231,121005753,5,2100075997190391048,121.68763700000001,39.128172,PICKUP,1582970417
20232,121005753,5,2100075998706500973,121.68763700000001,39.128172,DELIVERY,1582970858
20233,121005753,5,2100075997190391048,121.68763700000001,39.128172,DELIVERY,1582971071
20234,121005753,5,2100076000927286627,121.68763700000001,39.128172,PICKUP,1582971142
20235,121005753,5,2100076000201737586,121.68763700000001,39.128172,PICKUP,1582972516
20236,121005753,5,2100076001083033440,121.68763700000001,39.128172,PICKUP,1582972699
20237,121005753,5,2100076002536621848,121.68763700000001,39.128172,PICKUP,1582972519
20238,121005753,5,2100076000201737586,121.68763700000001,39.128172,DELIVERY,1582973000
20239,121005753,5,2100076000927286627,121.68763700000001,39.128172,DELIVERY,1582973244
20240,121005753,5,2100076001083033440,121.68763700000001,39.128172,DELIVERY,1582973579
20241,121005753,5,2100076002536621848,121.68763700000001,39.128172,DELIVERY,1582973729
20242,121005753,7,2100076010751395637,121.691566,39.124432,PICKUP,1582977454
20243,121005753,7,2100076009517025077,121.691566,39.124432,PICKUP,1582977454
20244,121005753,7,2100076009517025077,121.691566,39.124432,DELIVERY,1582977902
20245,121005753,7,2100076010751395637,121.691566,39.124432,DELIVERY,1582978195
20246,121123553,0,2100075943422363468,121.478968,39.072399,PICKUP,1582944619
20247,121123553,0,2100075947519674332,121.478968,39.072399,PICKUP,1582944642
